date,ticker,open,high,low,close,volume,SMA_10,SMA_20,EMA_10,EMA_20,MACD,Signal_Line,RSI,Middle_Band,Upper_Band,Lower_Band,Returns,Volatility,target,predicted_signal,strategy_returns,cumulative_strategy_returns,cumulative_buy_and_hold_returns
2020-02-09,MSFT,161.45160480639652,175.85085514230525,161.423186386706,174.2025146484375,167007100,154.30596008300782,144.90745468139647,155.85010411864602,147.82741096215238,9.691812471471195,7.653041998812692,92.23988606225772,144.90745468139647,168.8238492204986,120.99106014229434,0.08024450833677599,0.021237744321876938,1,0,0.0,0.19435345288398898,0.506164052430677
2020-02-16,MSFT,173.90887006854624,180.65378531596264,172.27002107298435,175.5856475830078,194512400,157.48895874023438,147.18514709472657,159.43838474852996,150.471052545091,10.70275661616671,8.262984922283497,92.63096575789844,147.18514709472657,173.674787172503,120.69550701695016,0.007939798902223849,0.020369959075996185,0,0,0.0,0.19435345288398898,0.5181226921207351
2020-02-23,MSFT,175.8319246061661,178.75343930147744,168.37097302614455,169.6438446044922,143224700,159.81442260742188,149.14733963012696,161.29392290415944,152.29703274122446,10.898848154423575,8.790157568711512,74.11639359152437,149.14733963012696,176.2095589128922,122.08512034736175,-0.03383991265975572,0.023030153494045046,0,0,-0.0,0.19435345288398898,0.46674955281257624
2020-03-01,MSFT,159.36582502799183,166.08165959218329,144.38580353335962,153.8943634033203,382778100,160.29210510253907,150.24841690063477,159.9485484494614,152.44915947094788,9.671908857472374,8.966507826463685,45.997925902348214,150.24841690063477,176.11693199735953,124.37990180391,-0.09283850668375404,0.03311516834010222,0,1,-0.09283850668375404,0.08347146186565402,0.3305787146503927
2020-03-08,MSFT,157.02902719219887,166.23366029061174,148.18542341366964,153.47640991210938,313160600,160.58116302490234,151.4357536315918,158.7717959881247,152.54699284629658,8.567069427713449,8.88662014671364,45.469712770821396,151.4357536315918,175.45246342722493,127.41904383595869,-0.002715846649403164,0.03272339371130966,0,0,-0.0,0.08347146186565402,0.32696506690644234
2020-03-15,MSFT,143.43585918878594,153.79938665871734,131.63805829012034,150.87367248535156,378099100,160.64215850830078,152.33623199462892,157.335773533075,152.38762900239706,7.396198291406392,8.58853577565219,42.00385746883518,152.33623199462892,174.71575150738084,129.956712481877,-0.016958550361246494,0.033008432910999946,0,0,-0.0,0.08347146186565402,0.3044616629916945
2020-03-22,MSFT,132.98695814086605,142.62844911064573,128.23738768544888,130.46966552734375,421347800,158.4050750732422,152.07536544799805,152.45102662294207,150.30020390953484,4.766891879798749,7.824206996481502,24.862013753973272,152.07536544799805,175.37475510695302,128.7759757890431,-0.13523901567378405,0.045581331486910744,1,1,-0.13523901567378405,-0.06305615214769289,0.12804755170451032
2020-03-29,MSFT,130.14670715023314,148.81242976100117,125.88163549437337,142.2009735107422,358740500,156.79547271728515,152.29532470703126,150.58738060254208,149.52884863345935,3.588401261063325,6.977045849397866,40.870534079366976,152.29532470703126,175.10526424711486,129.48538516694765,0.08991598112850063,0.04983040707945893,1,0,0.0,-0.06305615214769289,0.22947705407562435
2020-04-05,MSFT,144.8037561165446,156.52563234720105,142.49547567385673,146.12417602539062,290191400,155.7733383178711,152.52214889526368,149.7758888612418,149.20459409935756,2.9371509625267436,6.169066872023643,45.36238726380597,152.52214889526368,174.97112764523675,130.07317014529062,0.027589139636600812,0.049833426797976275,1,0,0.0,-0.06305615214769289,0.26339726820051346
2020-04-12,MSFT,152.28903866452734,161.4841185494659,149.68628926690775,156.8675994873047,229584000,155.33388671875,153.28005599975586,151.06529079325324,149.9344041363049,3.250465552230253,5.585346608064965,55.93859185149597,153.28005599975586,175.20948468982027,131.35062730969145,0.07352255974430455,0.05227355153372089,1,0,0.0,-0.06305615214769289,0.35628546933257677
2020-04-19,MSFT,156.1171440984928,170.98319909985108,154.16983281192037,169.65333557128906,238965600,154.87896881103515,154.59246444702148,154.44493529835066,151.8123976063034,4.478842362233394,5.3640457588986505,65.19109830080205,154.59246444702148,177.16583850552382,132.01909038851915,0.08150654517422584,0.05490737046467112,0,0,0.0,-0.06305615214769289,0.4668316122078786
2020-04-26,MSFT,167.7820097543469,169.79580713643446,157.78896833665317,165.8062286376953,194561900,153.9010269165039,155.69499282836915,156.5106249964133,153.14514341881693,5.083313186054795,5.30789924432988,60.76129469612167,155.69499282836915,178.19363652925878,133.19634912747952,-0.02267628231793406,0.05537249466203429,1,0,-0.0,-0.06305615214769289,0.43356932445658236
2020-05-03,MSFT,167.74399405047532,171.36310345646845,160.90467561776978,165.8252410888672,212120100,153.5191665649414,156.66679458618165,158.20419155867765,154.35277176834552,5.500488606110281,5.34641711668596,60.776492973160046,156.66679458618165,179.15203599959926,134.18155317276404,0.00011466668850790285,0.055354874879049776,1,0,0.0,-0.06305615214769289,0.43373370710376435
2020-05-10,MSFT,165.7491719843416,175.73271852011223,165.09373425306853,175.42874145507812,158545200,155.6726043701172,157.98235473632812,161.33592790347774,156.36000697660575,6.53074301165077,5.583282295678923,68.00028386024249,157.98235473632812,181.6552986472881,134.30941082536813,0.05791338099767529,0.05644758020571306,0,0,0.0,-0.06305615214769289,0.516766073532474
2020-05-17,MSFT,173.97539842652998,178.11699203070202,166.87959545034084,173.98487854003906,196126700,157.72345123291015,159.15230712890624,163.63573711012523,158.0385661731232,7.148318019787354,5.89628944050061,65.89497718720213,159.15230712890624,183.58669069746895,134.71792356034354,-0.008230480952340358,0.05658978752569251,1,0,-0.0,-0.06305615214769289,0.5042823592551089
2020-05-24,MSFT,176.44513478913066,177.81286649401784,173.87887960911883,174.8028564453125,143271300,160.11636962890626,160.3792640686035,165.66612244379564,159.63516524666503,7.6159625682377055,6.240224066048029,66.57150397397483,160.3792640686035,185.3919342522564,135.36659388495062,0.00470143102169196,0.05654081889840453,0,0,0.0,-0.06305615214769289,0.5113546390042949
2020-05-31,MSFT,177.49857381640152,177.6509856570582,168.22071368879833,174.55517578125,151531300,164.52492065429686,161.46499786376953,167.28231395969644,161.05611863091121,7.875801149312167,6.567339482700857,66.11330516185726,161.46499786376953,186.97993499988561,135.95006072765344,-0.0014169142833200254,0.05655491896484605,1,0,-0.0,-0.06305615214769289,0.5092131790291277
2020-06-07,MSFT,173.87885733693813,178.82261577227575,172.7453154342231,178.31776428222656,149383400,168.1365997314453,162.46603622436524,169.28875947288373,162.70008488341742,8.289775175595878,6.911826621279861,69.7614275675212,162.46603622436524,189.00793966610226,135.92413278262822,0.021555296107013122,0.0562809180614271,1,0,0.0,-0.06305615214769289,0.541744715991707
2020-06-14,MSFT,177.1175700198365,189.10064603035806,175.688741626046,178.8321533203125,203096100,171.4073974609375,163.5903678894043,171.023921990598,164.2364723535979,8.560677311185742,7.2415967592610375,70.26636902013072,163.5903678894043,190.93361171305926,136.24712406574932,0.0028846763537917486,0.05610120595570935,1,0,0.0,-0.06305615214769289,0.5461921505175118
2020-06-21,MSFT,175.8220765372761,189.83408291259306,175.27911483833037,185.89051818847656,168517400,174.3096893310547,164.82178802490233,173.72693948112138,166.29876243311014,9.238425443240061,7.640962496056842,76.48375719546317,164.82178802490233,193.887592499611,135.75598355019366,0.03946921589386432,0.056303942945232804,1,0,0.0,-0.06305615214769289,0.6072191423196858
2020-06-28,MSFT,186.5001629873626,194.2730650625524,185.63340467505674,187.0146026611328,182956600,176.04581604003906,165.4623924255371,176.14287824112344,168.27169959768372,9.753814046591458,8.063532806163765,77.3539109480684,165.4623924255371,195.92968363879797,134.99510121227624,0.00604702425713044,0.053725208035469776,1,0,0.0,-0.06305615214769289,0.6169380354598173
2020-07-05,MSFT,186.49068256690614,198.1498896510141,184.36649507102788,196.473388671875,122388900,179.11253204345704,166.50677947998048,179.83933468307828,170.9575747476067,10.801000992563132,8.611026443443638,83.33943464692828,166.50677947998048,199.7415169116344,133.27204204832657,0.05057779379870864,0.054686944984423606,1,0,0.0,-0.06305615214769289,0.698719194002593
2020-07-12,MSFT,198.9214604627047,206.1132100290727,198.12132970713935,203.53184509277344,158397600,182.88319244384766,168.20117950439453,184.1470638484774,174.05988620905114,12.061426023779973,9.301106359510905,86.42810569240274,168.20117950439453,205.33591680945037,131.0664421993387,0.035925763120452814,0.05416100977108057,0,0,0.0,-0.06305615214769289,0.7597469773744967
2020-07-19,MSFT,204.30339601897944,205.56077192573022,191.8344611018104,193.25376892089844,169482800,184.6656951904297,170.16914978027344,185.80282840709938,175.88787503875088,12.091582851919611,9.859201657992646,65.90113660333031,170.16914978027344,208.2706361562688,132.06766340427808,-0.050498614441342404,0.05061737697874285,0,0,-0.0,-0.06305615214769289,0.6708821932497444
2020-07-26,MSFT,195.2731784676859,203.78903986328467,188.13858299901412,191.74876403808594,231764900,186.44208374023438,172.08276748657227,186.88390761273328,177.3984358958304,11.857356810928081,10.258832688579734,63.358700320491074,172.08276748657227,210.497345412909,133.66818956023553,-0.007787712970444116,0.0507112900603537,1,0,-0.0,-0.06305615214769289,0.6578698423212892
2020-08-02,MSFT,191.9106408439871,195.36847085085128,189.5674166446083,195.28273010253906,149168500,188.49007110595704,174.30322036743163,188.4109662472434,179.10170201075505,11.820631629413299,10.571192476746447,66.82626027087377,174.30322036743163,212.68985008929798,135.9165906455653,0.01843018953567377,0.050246572623644785,1,0,0.0,-0.06305615214769289,0.6884246977407482
2020-08-09,MSFT,201.48385374099897,207.3134687948011,200.33125923486728,202.39828491210938,217546700,191.27438201904297,177.89965133666993,190.95411509540085,181.32042419183642,12.22477289218753,10.901908559834665,72.80530272789643,177.89965133666993,212.261653542865,143.53764913047488,0.03643719445049798,0.03602137560637001,0,0,0.0,-0.06305615214769289,0.7499461567673511
2020-08-16,MSFT,201.62671469191105,201.8267570415429,193.50143901907384,198.98814392089844,141723900,193.34141998291017,180.73900985717773,192.41484760912766,183.00306416603283,12.13006009429651,11.147538866727034,66.20671882937704,180.73900985717773,211.91808166397652,149.55993805037895,-0.016848665455301504,0.0333644731867761,1,0,-0.0,-0.06305615214769289,0.7204618994071874
2020-08-23,MSFT,199.6549144084866,206.48736005046817,199.00717145991686,203.40318298339844,132379400,195.79852294921875,183.60296020507812,194.41272676808597,184.94593262482957,12.269817455985333,11.371994584578694,70.2365031859618,183.60296020507812,211.7718970135649,155.43402339659133,0.022187447832344498,0.03329997035187491,1,0,0.0,-0.06305615214769289,0.7586345580478207
2020-08-30,MSFT,205.09323916626136,220.7146922620939,202.83978144131711,218.57582092285156,171999700,199.06705322265626,186.68837127685546,198.80601661440699,188.1487791294031,13.449839868934532,11.787563641449863,79.79193960143817,186.68837127685546,216.0213022905629,157.35544026314804,0.07459390613711037,0.03339607973492306,0,0,0.0,-0.06305615214769289,0.8898179792003185
2020-09-06,MSFT,216.75207238212613,222.34748887077873,195.92665473875113,204.57763671875,206644900,200.82335662841797,188.43458633422853,199.8554020879239,189.71343223315043,13.104420058024175,12.050934924764725,59.46798162636715,188.43458633422853,217.65551263115546,159.2136600373016,-0.06404269303438803,0.03449589808739219,0,0,-0.0,-0.06305615214769289,0.768788946467525
2020-09-13,MSFT,197.17751849448624,205.14095742493012,192.15493198309133,194.8189697265625,167684900,200.6579147338867,189.88522338867188,198.9396871131309,190.1996738991897,11.905984718953789,12.02194488360254,49.355620254516495,189.88522338867188,217.1942843751424,162.57616240220136,-0.04770153350438566,0.036156186758060004,0,0,-0.0,-0.06305615214769289,0.6844150012754173
2020-09-20,MSFT,195.0195252630017,201.14016226576354,187.3902400287708,191.3433380126953,167764400,199.4390640258789,191.16112823486327,197.55853273123353,190.30859429095213,10.554100544855629,11.728376015853158,46.131868526613566,191.16112823486327,216.01083454799522,166.31142192173132,-0.01784031462000546,0.03660115566783583,1,0,-0.0,-0.06305615214769289,0.654364507702007
2020-09-27,MSFT,188.28780668448618,199.60283667261433,187.5143766837805,198.43792724609375,164800400,199.95747985839844,192.31158752441405,197.7184226430263,191.0828164771561,9.940607520578538,11.370822316798236,53.3139956936799,192.31158752441405,216.2066881973449,168.4164868514832,0.03707779589863591,0.035376264854063075,0,0,0.0,-0.06305615214769289,0.7157046972605294
2020-10-04,MSFT,201.35976483478098,204.32938063457078,196.26083592410876,196.88150024414062,150369100,200.47075347900392,193.45641860961913,197.56625493413796,191.63507207401176,9.2225078971791,10.941159432874409,51.57340602617383,193.45641860961913,215.79796969180458,171.1148675274337,-0.007843394776155477,0.03536772755490982,1,0,-0.0,-0.06305615214769289,0.7022477480006108
2020-10-11,MSFT,197.86502514244748,206.11497588280443,195.57339314489093,206.06723022460938,121950800,201.54920349121093,195.01963729858397,199.11188680513274,193.00956332644964,9.287559211793251,10.610439388658179,60.38156774384578,195.01963729858397,216.21120678607778,173.82806781109016,0.04665613564036275,0.036464208139267144,1,0,0.0,-0.06305615214769289,0.7816680498248294
2020-10-18,MSFT,208.9126745888685,215.04283405759003,206.25822446788095,209.7434539794922,141624900,202.28372039794922,196.7790512084961,201.04489901865264,194.60326719816797,9.52594422549248,10.39354035602504,63.45135842822853,196.7790512084961,216.61643366905736,176.94166874793484,0.017839924139688712,0.036431867093190025,0,0,0.0,-0.06305615214769289,0.8134528726758115
